username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
peterktodd;2018-03-05 03:51;5;52;"Protip: rather than rely on centralized Byzantine consensus that's tricky to get right, just use redundancy. That's what I did for the calendar servers of @opentimestamps , because I just play a distributed systems guy on TV.";;@opentimestamps;;"970627822283735040";https://twitter.com/peterktodd/status/970627822283735040
peterktodd;2018-03-05 03:51;66;189;"NEO is obviously learning from IOTA's playbook: if your system is broken due to an amateur mistake, deny, deny, deny, deny. (Also, have they ever claimed.NEO is decentralized? Because like Ripple, it's not) pic.twitter.com/qeEQLHgIGP";;;;"970627818252980224";https://twitter.com/peterktodd/status/970627818252980224
peterktodd;2018-03-05 03:44;0;2;"They are very different specialities, with very different focuses. Almost a separate field.";;;;"970625995236495360";https://twitter.com/peterktodd/status/970625995236495360
peterktodd;2018-03-05 03:35;0;1;"That's how you know I'm a fake dev: my favourite drink is Italian spritz.";;;;"970623948583874562";https://twitter.com/peterktodd/status/970623948583874562
peterktodd;2018-03-05 03:34;0;5;"...in the office, for, like, half the day. At least you don't snore.";;;;"970623666428899328";https://twitter.com/peterktodd/status/970623666428899328
peterktodd;2018-03-05 03:32;0;9;"Toronto! We've got lots of ravines. (A by product of hurricane hazel, which taught city planners that it's better to leave everything by rivers to nature, which doesn't care about floods)";;;;"970623176655831040";https://twitter.com/peterktodd/status/970623176655831040
peterktodd;2018-03-05 03:30;0;0;"Why do you mean by the requirement "public addresses"?";;;;"970622548277776384";https://twitter.com/peterktodd/status/970622548277776384
peterktodd;2018-03-05 03:21;16;60;""Blockchain" Cryptographers: tell the truth about the tech you're promoting. Unfortunately, all too often not followed. https:// twitter.com/wolfejosh/stat us/970095276261339137 …";;;;"970620315423334401";https://twitter.com/peterktodd/status/970620315423334401
peterktodd;2018-03-05 03:18;112;445;"TIL pic.twitter.com/0qnIovXfHf";;;;"970619443469434880";https://twitter.com/peterktodd/status/970619443469434880
peterktodd;2018-03-05 03:14;0;6;"Anyway, you have an unfair advantage: you're now used to waiting as much as nine months.";;;;"970618649215098880";https://twitter.com/peterktodd/status/970618649215098880
peterktodd;2018-03-05 03:13;0;11;"Yawn, too long.";;;;"970618234624880640";https://twitter.com/peterktodd/status/970618234624880640
peterktodd;2018-03-05 03:08;0;12;"Ah, sounds about right. Continue on.";;;;"970617073347870720";https://twitter.com/peterktodd/status/970617073347870720
peterktodd;2018-03-05 03:04;0;51;"That tweets way to long. tl;dr?";;;;"970615973752393728";https://twitter.com/peterktodd/status/970615973752393728
peterktodd;2018-03-04 14:56;0;1;"You did? Well I won't lie, it barely worked on my flight. :)";;;;"970432795154702336";https://twitter.com/peterktodd/status/970432795154702336
peterktodd;2018-03-04 12:52;0;10;"None, it's just politics.";;;;"970401652774723584";https://twitter.com/peterktodd/status/970401652774723584
peterktodd;2018-03-04 06:39;22;89;"Also don't forget the huge numbers of scientists and engineers who made possible the supply chains necessary to actually build all these life-saving inventions. https:// twitter.com/JonathanLWai/s tatus/970111854151372801 …";;;;"970307643792179200";https://twitter.com/peterktodd/status/970307643792179200
peterktodd;2018-03-04 06:32;0;1;"pic.twitter.com/0l0G5HWx8O";;;;"970306047263952897";https://twitter.com/peterktodd/status/970306047263952897
peterktodd;2018-03-04 06:27;7;57;"What evidence do you have to support your claim that @NeerajKA is paid by a lobbying firm to "shitpost memes all day"?";;@NeerajKA;;"970304637994647554";https://twitter.com/peterktodd/status/970304637994647554
peterktodd;2018-03-04 06:18;0;47;"After all these years of conferences, all over the world, this is the first time I'm flying in an Airbus A380. Hasn't exactly been a smashing success... pic.twitter.com/v4duVJF5Tc";;;;"970302506650648582";https://twitter.com/peterktodd/status/970302506650648582
peterktodd;2018-03-04 06:15;2;17;"Fact: there's a lot of excel spreadsheets out there that would be improved by a blockchain¹ for auditable version control. 1) A blockchain is a chain of blocks. https:// twitter.com/acityinohio/st atus/969725576880664578 …";;;;"970301805669175296";https://twitter.com/peterktodd/status/970301805669175296
peterktodd;2018-03-03 13:51;2;20;"One of the reasons why I don't go to Financial Cryptography. https:// twitter.com/AlyssaHertig/s tatus/969977626357006337 …";;;;"970054153153236992";https://twitter.com/peterktodd/status/970054153153236992
peterktodd;2018-03-03 13:43;4;21;"#FirstWorldProblems or #SwissProblems ? https:// twitter.com/grok_/status/9 70030216348303360 …";;;#FirstWorldProblems #SwissProblems;"970052125865775104";https://twitter.com/peterktodd/status/970052125865775104
peterktodd;2018-03-03 10:14;0;10;"Milan! pic.twitter.com/DmEDErPUq3";;;;"969999439598243840";https://twitter.com/peterktodd/status/969999439598243840
peterktodd;2018-03-03 01:45;0;1;"Re-read the post: they weren't talking via WhatsApp.";;;;"969871319251800064";https://twitter.com/peterktodd/status/969871319251800064
peterktodd;2018-03-03 01:33;42;228;"六四天安門事件 ←need to put this into a genesis block. https:// twitter.com/AuAnon/status/ 969066530431381506 …";;;;"969868361218908160";https://twitter.com/peterktodd/status/969868361218908160
peterktodd;2018-03-03 01:26;0;2;"Yup! And for my VMs within Qubes I stick to Debian.";;;;"969866510670934016";https://twitter.com/peterktodd/status/969866510670934016
peterktodd;2018-03-02 18:48;0;8;"@QubesOS";;@QubesOS;;"969766389732073473";https://twitter.com/peterktodd/status/969766389732073473
peterktodd;2018-03-02 15:44;5;20;"Zooko is misleading you. I'll give him a chance to correct this by answering this question: under what circumstances can the parameters be backdoored with respect to privacy?";;;;"969720156372037632";https://twitter.com/peterktodd/status/969720156372037632
peterktodd;2018-03-02 13:47;67;268;"OH: "If you search deeply in your heart you will find there was a blockchain there all along."";;;;"969690805454557186";https://twitter.com/peterktodd/status/969690805454557186
peterktodd;2018-03-02 10:14;0;6;"Hell, I like to describe OpenTimestamps as "trust-minimized" rather than trustless, and it involves much less trust than those types of systems.";;;;"969637206288674817";https://twitter.com/peterktodd/status/969637206288674817
peterktodd;2018-03-02 10:13;4;21;"Most common lie: saying a system is trustless when in reality the m-of-n central authorities are being trusted to validate properly. Similarly, claiming that they've achieved it's impossible to rollback a transaction (e.g. in comparison to Bitcoin's PoW).";;;;"969636879959232513";https://twitter.com/peterktodd/status/969636879959232513
peterktodd;2018-03-02 10:08;0;1;"The Nike swoosh under the seats is a nice touch.";;;;"969635553007239169";https://twitter.com/peterktodd/status/969635553007239169
peterktodd;2018-03-02 10:04;1;26;"Eh, this is academics who need to sell new designs to get funding for their consensus tech. My clients keep running into academics straight up lying about the properties of their consensus schemes; until academia drives such behaviour out it's probably not worth engaging with.";;;;"969634544956604416";https://twitter.com/peterktodd/status/969634544956604416
peterktodd;2018-03-02 09:52;11;35;"Thread about Toyota's straight up incompetent firmware design, which was quite capable of killing people. https:// twitter.com/iximeow/status /969433465375531013 …";;;;"969631614161518592";https://twitter.com/peterktodd/status/969631614161518592
peterktodd;2018-03-02 02:05;10;72;"As for why you're fucked... Remember that with root the attacker can just replace your wallet software with code that steals your BTC. Even an encrypted seed - like Androids hardware key store - can't protect against that.";;;;"969514068485656577";https://twitter.com/peterktodd/status/969514068485656577
peterktodd;2018-03-02 01:58;32;170;"Actually I'm deleting this. The report I read claimed that the seed was stored in a way accessible to all apps on your phone. But apparently that's not correct: they used permissions properly, which means an exploit needed root. With root your just fucked, so no news here. pic.twitter.com/k9HApXaEcI";;;;"969512213928005633";https://twitter.com/peterktodd/status/969512213928005633
peterktodd;2018-03-02 01:27;9;30;"Interesting legal analysis of the new Blockchain Defensive Patent License that ASICBOOST will be licensed as (patent not yet granted). https://www. emergingtechlaw.org/analysis/creat ing-the-blockchain-defensive-patent-license420182 …";;;;"969504515215917056";https://twitter.com/peterktodd/status/969504515215917056
peterktodd;2018-03-02 01:25;0;2;"Much better to do that by ranges of block height, as bitcoin is moving towards.";;;;"969503890382110720";https://twitter.com/peterktodd/status/969503890382110720
peterktodd;2018-03-02 00:25;9;37;"I say this is an example of cargo cult engineering because it's likely someone thought "Ethereum should be P2P, and Kedemlia is P2P, so if I put Kedemlia in ETH it'll be P2P!" What should have happened is thoughtful requirements analysis and competent design.";;;;"969488922664493056";https://twitter.com/peterktodd/status/969488922664493056
peterktodd;2018-03-02 00:22;9;38;"Nice answer! Yup, Kademlia doesn't make sense for ETH's P2P protocol because what nodes require is uniform: the whole chain. This is a really common beginners suggestion in Bitcoin; insane that ETH actually implemented it that way. https:// twitter.com/yellowBTC/stat us/969485133966344192 …";;;;"969488121149583365";https://twitter.com/peterktodd/status/969488121149583365
peterktodd;2018-03-01 23:12;23;88;"TIL Ethereum uses the Kademlia protocol for p2p. Which frankly is straight up cargo cult engineering. Explaining why is a nice homework problem... So given its the morning and I should be eating breakfast, reply with an explanation and I'll pick the best one. :) https:// twitter.com/goldbe/status/ 969257058573979651 …";;;;"969470528129028096";https://twitter.com/peterktodd/status/969470528129028096
peterktodd;2018-03-01 16:23;0;6;"Lolwut? You're quite good at social media marketing - the whole point of it is to be real and interesting (and/or likable), not slick and polished. Your 30k followers shows that's working. Indeed, claiming you aren't is ironically a bit of a misstep there...";;;;"969367447034892288";https://twitter.com/peterktodd/status/969367447034892288
peterktodd;2018-03-01 13:55;4;107;"#CryptoCarnivore #DefinitelyNotCake pic.twitter.com/HX6ooFgczE";;;#CryptoCarnivore #DefinitelyNotCake;"969330340207538176";https://twitter.com/peterktodd/status/969330340207538176
peterktodd;2018-03-01 10:57;4;12;""Spritzless spritz." @LarryBitcoin 's answer to Andrew Poelstra. #ShittyIdeas";;@LarryBitcoin;#ShittyIdeas;"969285593820815361";https://twitter.com/peterktodd/status/969285593820815361
peterktodd;2018-03-01 06:17;19;43;"Here's a good debunking of that previous article I tweeted claiming Tor kept a vulnerability private while tipping off the US govt: http:// blog.erratasec.com/2018/03/askrob -does-tor-let-government-peek-at.html …";;;;"969215072378683392";https://twitter.com/peterktodd/status/969215072378683392
peterktodd;2018-03-01 03:36;0;1;"Italy :p";;;;"969174642509467648";https://twitter.com/peterktodd/status/969174642509467648
peterktodd;2018-03-01 03:05;10;33;"This new license looks like a promising way to fight patents, although I'd love to hear some actual lawyers weigh in. https:// twitter.com/AsicBoost/stat us/969119970033577985 …";;;;"969166857499537409";https://twitter.com/peterktodd/status/969166857499537409
peterktodd;2018-02-28 22:37;3;16;"I thought Elon Musk got his IQ from the patriarchy?";;;;"969099408141828096";https://twitter.com/peterktodd/status/969099408141828096
peterktodd;2018-02-28 22:35;0;8;"Or possibly: "You get an A! And you get an A! And you get an A! ...and your part of the patriarchy, sorry."";;;;"969098692836835328";https://twitter.com/peterktodd/status/969098692836835328
peterktodd;2018-02-28 22:26;1;16;"Saying instead that "IQ is mostly inherited" would probably have been fine; IIRC the twin studies on this habe shown a bit over a majority of IQ variation being inherited.";;;;"969096579851329536";https://twitter.com/peterktodd/status/969096579851329536
peterktodd;2018-02-28 09:58;0;3;"That pic is totes on-brand.";;;;"968908173984829441";https://twitter.com/peterktodd/status/968908173984829441
peterktodd;2018-02-28 09:44;3;18;"Cryptographic commitments constrain the past. Lazy-commitments constrain the future. @otsproofbot";;@otsproofbot;;"968904785209495552";https://twitter.com/peterktodd/status/968904785209495552
peterktodd;2018-02-28 09:02;0;6;"Yup!";;;;"968894109455962112";https://twitter.com/peterktodd/status/968894109455962112
peterktodd;2018-02-28 08:26;252;1380;"I tried to buy a coffee with Bitcoin. pic.twitter.com/n1OcBjfv5k";;;;"968885101231853568";https://twitter.com/peterktodd/status/968885101231853568
peterktodd;2018-02-28 00:38;0;8;"In fairness, I think the people working on lightning directly have done a good job at advertising it as a work in progress.";;;;"968767230682034176";https://twitter.com/peterktodd/status/968767230682034176
peterktodd;2018-02-28 00:07;0;10;"The first thing I did when I finally did get a computer - an ancient IBM XT - was play around with setting the prompt to different things. :)";;;;"968759431596044288";https://twitter.com/peterktodd/status/968759431596044288
peterktodd;2018-02-28 00:04;68;322;"I know people - male and female - who've gotten into coding from abusive families, homelessness, poverty, and serious mental illness. The harsh reality is that the biggest barrier to getting a career in computers is you.";;;;"968758839075115008";https://twitter.com/peterktodd/status/968758839075115008
peterktodd;2018-02-27 23:49;109;463;"THIS Heck, I learned to program from library books with pen and paper on the kitchen table, and the first few I finally did own were fished out of the trash for free. https:// twitter.com/arcalinea/stat us/968253768675483652 …";;;;"968755122057687043";https://twitter.com/peterktodd/status/968755122057687043
peterktodd;2018-02-27 10:44;1;5;"That's easy: Craig apparently signed with a green pen. Everyone knows the past was black and white.";;;;"968557501783289856";https://twitter.com/peterktodd/status/968557501783289856
peterktodd;2018-02-27 10:42;10;32;"Among other things, evidence that the Silk Road, a drug forum, a repository of Marxist literature, and a Chinese language tech forum's Onion services were specifically targeted by attackers. https:// twitter.com/PrincetonCITP/ status/968519873365266432 …";;;;"968557051361153024";https://twitter.com/peterktodd/status/968557051361153024
peterktodd;2018-02-27 10:34;1;5;"Indeed the while *point* of expiry in the openpgp standard is to do that: it's a way of ensuring our of date info on keys gets updated.";;;;"968554908474490880";https://twitter.com/peterktodd/status/968554908474490880
peterktodd;2018-02-27 01:36;0;2;"No, I just play one on TV.";;;;"968419648885739520";https://twitter.com/peterktodd/status/968419648885739520
peterktodd;2018-02-26 23:37;0;18;"Not so much because he can't pay, but for being in contempt of court; being a debtor is by itself not a jail-worthy offense.";;;;"968389624367329281";https://twitter.com/peterktodd/status/968389624367329281
peterktodd;2018-02-26 22:53;4;28;"Not only that, IIUC what democrats are proposing is even more restrictive than the gun laws in Canada. https:// twitter.com/No_Slack_Delta /status/968317726858121218 …";;;;"968378475475238912";https://twitter.com/peterktodd/status/968378475475238912
peterktodd;2018-02-26 22:21;0;3;"Well, what you're proposing is simply nonsense; this conversation won't be productive to continue.";;;;"968370584596963329";https://twitter.com/peterktodd/status/968370584596963329
peterktodd;2018-02-26 22:12;0;2;"So do you expect users to run full nodes or not?";;;;"968368104060477440";https://twitter.com/peterktodd/status/968368104060477440
peterktodd;2018-02-26 22:11;0;28;"When you're in it as deep as Craig Wright is, that's not a hard decision. Dig deeper.";;;;"968367946706964480";https://twitter.com/peterktodd/status/968367946706964480
peterktodd;2018-02-26 21:53;58;238;"An analysis of Craig Wright's latest lawsuit drama, continuing the tradition of him blatantly lying about things. I really want to see a court take this at face value and order Wright to return these BTC that he never owned. http:// blog.wizsec.jp/2018/02/kleima n-v-craig-wright-bitcoins.html …";;;;"968363462752600065";https://twitter.com/peterktodd/status/968363462752600065
peterktodd;2018-02-26 21:46;0;1;"Concretely, what exactly do you think the roles of miners and full nodes are? What is the trust model for a user?";;;;"968361588012015616";https://twitter.com/peterktodd/status/968361588012015616
peterktodd;2018-02-26 20:38;0;3;"What trust model are you proposing exactly?";;;;"968344520420155393";https://twitter.com/peterktodd/status/968344520420155393
peterktodd;2018-02-26 20:28;0;1;"CC: @TheBlueMatt";;@TheBlueMatt;;"968342142543417353";https://twitter.com/peterktodd/status/968342142543417353
peterktodd;2018-02-26 20:28;0;2;"So restricting the number of nodes exposed to each packet is a bad thing? What do you propose as the alternative approach?";;;;"968342011173654529";https://twitter.com/peterktodd/status/968342011173654529
peterktodd;2018-02-26 20:21;0;2;"No, OP was obviously talking about camping. Because it's intense^H^H^H^H^H in tents.";;;;"968340361402863617";https://twitter.com/peterktodd/status/968340361402863617
peterktodd;2018-02-26 20:12;0;3;"Think about what a split means on the context of lightning's reactive security model and you'll understand the problem. And TCP/IP implementations are notoriously difficult to get to communicate together under all circumstances - just ask the embedded guys.";;;;"968338110168870914";https://twitter.com/peterktodd/status/968338110168870914
peterktodd;2018-02-26 20:10;0;19;"Yes!";;;;"968337479832080385";https://twitter.com/peterktodd/status/968337479832080385
peterktodd;2018-02-26 20:09;0;2;"I hope this doesn't turn into a repeat of segwit, where the only competent criticisms of it were from "Core people" like myself.";;;;"968337294687129604";https://twitter.com/peterktodd/status/968337294687129604
peterktodd;2018-02-26 20:08;1;1;"That's ridiculous and does your credibility no good. Lightning in its current form is obviously a decentralized protocol; a far better criticism is that they're biting off more than they can chew by going for the moon shot of a fully decentralized protocol first.";;;;"968337024729145345";https://twitter.com/peterktodd/status/968337024729145345
peterktodd;2018-02-26 20:04;1;11;"It says a lot about the integrity of the people involved that they don't do that, and have gone for the moon shot of making a decentralized lightning. :)";;;;"968336030502916096";https://twitter.com/peterktodd/status/968336030502916096
peterktodd;2018-02-26 20:03;2;19;"Rust of course. Defensible to not use it in the case of libsecp256k1, but that project was started quite a bit earlier when Rust was much less mature.";;;;"968335665774637059";https://twitter.com/peterktodd/status/968335665774637059
peterktodd;2018-02-26 14:55;0;10;"A couple years out? I mean, rust is going to be at least as good as C in that regard; it's not going to be worse.";;;;"968258314697084929";https://twitter.com/peterktodd/status/968258314697084929
peterktodd;2018-02-26 14:54;0;6;"Lightning is based on reactive security, which assumes that lightning nodes aren't colluding with a majority of hashing power. By "semi-trusted" I'm referring to how known nodes can be trusted not to collude much better than pseudonymous lightning nodes.";;;;"968257952506372096";https://twitter.com/peterktodd/status/968257952506372096
peterktodd;2018-02-26 14:51;1;2;"No-one knows how to reliably make multiple implementations agree with each other; this is an unsolved cutting edge problem in comp-sci.";;;;"968257152807854083";https://twitter.com/peterktodd/status/968257152807854083
peterktodd;2018-02-26 14:49;1;5;"The nature of this type of consensus protocol is that you'd rather all nodes come to the same conclusion, even if that conclusion is wrong. Thus you want as much uniformity as possible; multiple implementations are expensive and inevitably detract from that goal.";;;;"968256853909098496";https://twitter.com/peterktodd/status/968256853909098496
peterktodd;2018-02-26 14:46;1;9;"Important parts of libsecp256k1 are hand optimized assembly for starters; it's a unique case where C is just one of many dangers. Not really comparable to c-lightning. Also, fwiw I wouldn't want to write c-lightning in Python either.";;;;"968256030667890690";https://twitter.com/peterktodd/status/968256030667890690
peterktodd;2018-02-26 14:27;0;0;"Unfortunately for you I used to work at a company where seeing papers on subjects like lunar air pollution¹ in the printer tray was a common occurrence. :P 1) As in, how air leaking out of lunar colonies would cause problems for industry and science dependent on hard vacuum!";;;;"968251287027494912";https://twitter.com/peterktodd/status/968251287027494912
peterktodd;2018-02-26 11:02;3;9;"In fact, it's notable how if Lightning fails as a decentralized protocol due to attacks, you can almost certainly still salvage an effective centralized semi-trusted protocol out of it via the hub and spoke model.";;;;"968199603597332481";https://twitter.com/peterktodd/status/968199603597332481
peterktodd;2018-02-26 10:59;0;1;"Hub and spoke isn't exclusively unidirectional channels. It can be bidirectional as well, and may even make sense to use full HTLC lightning channels. The main advantage of hub and spoke is the trust model: the payment channels are a backup, rather than first line of defense.";;;;"968198806058749952";https://twitter.com/peterktodd/status/968198806058749952
peterktodd;2018-02-26 10:45;0;3;"This was on a very well provisioned server with lots of cpu and ram.";;;;"968195333619634178";https://twitter.com/peterktodd/status/968195333619634178
peterktodd;2018-02-26 10:44;1;8;"A much better idea would have been to implement a thin Neutrino wrapper around Bitcoin Core that ran in a separate process; consensus failures on lightning can easily lead to loss of funds.";;;;"968195015716626434";https://twitter.com/peterktodd/status/968195015716626434
peterktodd;2018-02-26 10:32;1;4;"That's good to hear; I'd suggest that btcd support be removed then.";;;;"968192134347190277";https://twitter.com/peterktodd/status/968192134347190277
peterktodd;2018-02-26 10:26;55;190;"As for the Lightning protocol, I'm willing to predict it'll prove to be vulnerable to DoS attacks in it's current incarnation, both at the P2P and blockchain level. While bad politics, focusing on centralized hub-and-spoke payment channels first would have been much simpler.";;;;"968190536812236802";https://twitter.com/peterktodd/status/968190536812236802
peterktodd;2018-02-26 10:26;8;59;"Haven't tried lnd yet, although the decision to use an alt implementation backend (btcd) is obviously a bad idea given how critical consensus compatibility is for Lightning.";;;;"968190534236991489";https://twitter.com/peterktodd/status/968190534236991489
peterktodd;2018-02-26 10:26;11;52;"The Android wallet Eclair is equally unreliable, and I got it into a state where it crashes on startup, effectively losing funds.";;;;"968190532190130176";https://twitter.com/peterktodd/status/968190532190130176
peterktodd;2018-02-26 10:26;139;343;"Initial impressions of Lightning on testnet: c-lightning segfaults a lot, and when it's not crashing payments fail more often than not. Writing it in C - a notoriously dangerous language - doesn't strike me as a good idea.";;;;"968190530294337538";https://twitter.com/peterktodd/status/968190530294337538
peterktodd;2018-02-26 08:38;0;0;"I know, that's kinda the joke. :)";;;;"968163257029709824";https://twitter.com/peterktodd/status/968163257029709824
peterktodd;2018-02-26 05:46;0;0;"The change is much more trivial than github makes it looks like.";;;;"968120180789383168";https://twitter.com/peterktodd/status/968120180789383168
peterktodd;2018-02-26 03:14;27;89;"...and good timing, Bitcoin Core v0.16.0 has been officially released: https:// lists.linuxfoundation.org/pipermail/bitc oin-core-dev/2018-February/000052.html …";;;;"968081855701508101";https://twitter.com/peterktodd/status/968081855701508101
peterktodd;2018-02-26 02:23;22;83;"Full-RBF for Bitcoin Core v0.16.0 https:// github.com/petertodd/bitc oin/tree/replace-by-fee-v0.16.0 … Note that v0.16.0 isn't officially released yet; this patch has been applied to the v0.16.0 tag on github. I'll update it in the (very!) unlikely event that tag gets changed.";;;;"968069105944334336";https://twitter.com/peterktodd/status/968069105944334336
peterktodd;2018-02-26 01:44;0;2;"Better not to give the impression that measures like that add any security at all.";;;;"968059276538327040";https://twitter.com/peterktodd/status/968059276538327040
peterktodd;2018-02-25 21:54;0;27;""It appears that with mylar bags they solved that problem. Boxes of the newer batches are placed in a heat-sealed mylar bag." How does a generic heat-seqles mylar bag solve that problem? Attackers can cheaply heat seal bags too.";;;;"968001302256070657";https://twitter.com/peterktodd/status/968001302256070657
peterktodd;2018-02-25 18:36;3;90;"For the record, I'd definitely accept an invite to be on a panel with @brian_armstrong";;@brian_armstrong;;"967951498905874433";https://twitter.com/peterktodd/status/967951498905874433
peterktodd;2018-02-25 18:36;30;144;"Notice how heavily @brian_armstrong weighs being in a safe space, with friendly interviewers. While this can be good advice if you're promoting bad ideas, if you are promoting sound ones you want debate. It's memorable, and shows your viewpoints stand up to scrutiny. https:// twitter.com/brian_armstron g/status/967526074081882112 …";;@brian_armstrong;;"967951496431243264";https://twitter.com/peterktodd/status/967951496431243264
peterktodd;2018-02-25 18:19;46;172;"Case study in how scammers respond to criticism: a bunch of drama and noise over over emails confirming @Ethan_Heilman and co's civility. It's a distraction tactic that doesn't change the fact that IOTA used a broken homemade hash function, written by incompetent people. pic.twitter.com/xj1Nd3fE6Y";;@Ethan_Heilman;;"967947236100526080";https://twitter.com/peterktodd/status/967947236100526080
peterktodd;2018-02-24 20:52;10;54;"This needs to become the new #seapunk https:// twitter.com/LeoAW/status/9 67380661844635648 …";;;#seapunk;"967623367170850817";https://twitter.com/peterktodd/status/967623367170850817
peterktodd;2018-02-24 20:12;1;6;"I think you look better with the short hair. But I suspect you don't give a damn about what I think about your looks as you know I'll listen to your arguments regardless. :)";;;;"967613182566125568";https://twitter.com/peterktodd/status/967613182566125568
peterktodd;2018-02-24 02:11;12;99;"I gave a lecture at the @ChaincodeLabs residency on client side validation. One of the most competent audiences I've ever had - I even told them to send me their resumes. https:// twitter.com/jfnewbery/stat us/967151026712260613 …";;@ChaincodeLabs;;"967341228294529024";https://twitter.com/peterktodd/status/967341228294529024
peterktodd;2018-02-24 02:07;0;0;"Ditto :)";;;;"967340290691379200";https://twitter.com/peterktodd/status/967340290691379200
peterktodd;2018-02-24 01:55;424;1142;"$4 billion dollars of profits, yet Bitmain still couldn't shove a unwanted hardfork down users' throats. That's the power of full nodes. https://www. cnbc.com/amp/2018/02/23 /secretive-chinese-bitcoin-mining-company-may-have-made-as-much-money-as-nvidia-last-year.html …";;;;"967337231663824898";https://twitter.com/peterktodd/status/967337231663824898
peterktodd;2018-02-24 01:05;13;60;"tl;dr: Yet again someone is caught by Microsoft Word metadata. http:// uk.businessinsider.com/parkland-shoot ing-survivors-family-shops-doctored-cnn-emails-to-media-2018-2 …";;;;"967324699494502400";https://twitter.com/peterktodd/status/967324699494502400
peterktodd;2018-02-23 14:21;0;0;"The one you follow.";;;;"967162638575849474";https://twitter.com/peterktodd/status/967162638575849474
peterktodd;2018-02-23 12:20;0;40;"Turns out there is no joke, it's just someone else's joke.";;;;"967132132412977152";https://twitter.com/peterktodd/status/967132132412977152
peterktodd;2018-02-23 02:17;12;58;"This is the reverse of that Soviet space pencil joke: Western military officers often just use Signal. https:// twitter.com/Lucian_Kim/sta tus/966581370620391426 …";;;;"966980384562077696";https://twitter.com/peterktodd/status/966980384562077696
peterktodd;2018-02-23 01:59;12;40;"That U.S Customs still can't validate a simple signature years later suggests we're not going to see passports on a blockchain anytime soon. https:// twitter.com/RonWyden/statu s/966748633084366849 …";;;;"966975685947461632";https://twitter.com/peterktodd/status/966975685947461632
peterktodd;2018-02-23 01:29;0;4;"That statement is so accurate it's a thing of beauty.";;;;"966968335706607617";https://twitter.com/peterktodd/status/966968335706607617
peterktodd;2018-02-22 11:53;1;1;"It doesn't have that assumption. Though it works much better or that's true.";;;;"966762909765373953";https://twitter.com/peterktodd/status/966762909765373953
