username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
fanquake;2018-01-14 17:34;9;84;"After you’ve had 160mm, it’s important that you try to keep on the tramlines. pic.twitter.com/nXfyrpmXbs";;;;"952715585565032449";https://twitter.com/fanquake/status/952715585565032449
fanquake;2018-01-14 17:24;6;31;"160mm+ at Balla pic.twitter.com/dFqGKLT1J1";;;;"952713077862162433";https://twitter.com/fanquake/status/952713077862162433
fanquake;2018-01-11 00:55;0;0;"Down that mean Android versions of all the iPaddock apps are in the works?";;;;"951377101499674624";https://twitter.com/fanquake/status/951377101499674624
fanquake;2018-01-10 19:50;0;2;"Need a stubbie for scale";;;;"951300255303090177";https://twitter.com/fanquake/status/951300255303090177
fanquake;2018-01-09 03:57;0;1;"Should grab some raw data and see what’s in there";;;;"950698004138287104";https://twitter.com/fanquake/status/950698004138287104
fanquake;2018-01-06 04:41;0;2;"How deep are those tines?";;;;"949622047977619456";https://twitter.com/fanquake/status/949622047977619456
fanquake;2018-01-06 02:58;0;1;"when the first one dies you can just change them all.";;;;"949596026658107392";https://twitter.com/fanquake/status/949596026658107392
fanquake;2018-01-06 02:54;0;0;"Had to change any yet?";;;;"949595087947747328";https://twitter.com/fanquake/status/949595087947747328
fanquake;2018-01-06 02:03;0;0;"Do you ever have range/connectivity issues with Bluetooth?";;;;"949582248226955264";https://twitter.com/fanquake/status/949582248226955264
fanquake;2018-01-03 02:38;0;0;"Are you going to VRT?";;;;"948503900226637827";https://twitter.com/fanquake/status/948503900226637827
fanquake;2018-01-01 23:34;0;8;"Cleaning up one of last years fallow paddocks after late rain during harvest, and a few more mm during the last week. Time to conserve as much moisture as possible until seeding. pic.twitter.com/IeSQXA48mx";;;;"948095172423720960";https://twitter.com/fanquake/status/948095172423720960
fanquake;2017-12-31 23:47;0;2;"@leighjbryan better have his camera out.";;@leighjbryan;;"947735894575915008";https://twitter.com/fanquake/status/947735894575915008
fanquake;2017-12-29 15:08;0;2;"They don't necessarily have to make their own code available. Most of the time making attributions inside your software is enough. For ex. in JDs GrainTruckPlus App, they list the 10+ different frameworks they use. Some open source, some not. pic.twitter.com/dIUvzmSVdG";;;;"946880605169446912";https://twitter.com/fanquake/status/946880605169446912
fanquake;2017-12-29 14:55;0;2;"Depends on the software they're actually using. My guess is on the Pi it's just a couple scripts. One that copies all data off any newly mounted device, and another that connects and transfer to your phone. I might try buy one and have a look.";;;;"946877308819800064";https://twitter.com/fanquake/status/946877308819800064
fanquake;2017-12-28 17:08;1;7;"The ironic thing is (I'm 99% sure) that "bridge" is a $50 Raspberry Pi, running mostly open source software to copy/sync files using your phones data. It might not actually interpret the data at all, basically just copy/pastes between machine screens, AWS & your desktop.";;;;"946548434206564352";https://twitter.com/fanquake/status/946548434206564352
fanquake;2017-12-22 01:22;0;1;"Looks a bit patchy. Might have to re-zone next year.";;;;"944136083293356032";https://twitter.com/fanquake/status/944136083293356032
fanquake;2017-12-21 23:18;0;0;"Is that whole farm, or do you calculate per paddock?";;;;"944104820176064517";https://twitter.com/fanquake/status/944104820176064517
fanquake;2017-12-19 23:51;0;1;"Looking forward to seeing some example maps";;;;"943388468318674944";https://twitter.com/fanquake/status/943388468318674944
fanquake;2017-12-19 19:38;0;2;"Here's a couple snapshots. Cloud is a bit of an issue around there. pic.twitter.com/5wUSTTly6Y";;;;"943324737538875393";https://twitter.com/fanquake/status/943324737538875393
fanquake;2017-12-16 20:03;4;5;"I’m looking for some variable depth seeding or deep ripping data for some mapping demos. DM or email michael@hectare.ag if you have some data I could use. pic.twitter.com/0L7PiV5ulv";;@hectare;;"942243910688030721";https://twitter.com/fanquake/status/942243910688030721
fanquake;2017-12-07 01:23;2;65;"Started the day with 47ha left. Broke down. Going again. Air con broken in the header. Still 40ha to go. Dad is said we’ll finish it tonight even if it means cutting it down by hand. pic.twitter.com/RAS7rYSCcV";;;;"938700513637363712";https://twitter.com/fanquake/status/938700513637363712
fanquake;2017-12-06 17:46;1;7;"Can do guidance from 3rd party GPS. Have done rate control with a few custom controllers. Will be running tests in Binnu for the next 3-4 days. Anyone interested is welcome to come and have a look";;;;"938585463643705344";https://twitter.com/fanquake/status/938585463643705344
fanquake;2017-12-06 01:00;0;1;"Can’t wait for the first lawyer advised apology";;;;"938332326039142400";https://twitter.com/fanquake/status/938332326039142400
fanquake;2017-12-06 00:50;0;1;"If you figure out the smoke generation, and it’s portable enough, I’d be interested in looking at the when/where to deploy, that will be a nice problem to solve.";;;;"938329872224497664";https://twitter.com/fanquake/status/938329872224497664
fanquake;2017-12-05 01:12;0;0;"Do you know if MapBox was used for the visualisations?";;;;"937972926116118528";https://twitter.com/fanquake/status/937972926116118528
fanquake;2017-12-01 15:27;0;3;"Imagery captured yesterday. Harvester just visible on the right hand side. pic.twitter.com/SRO8FoZjku";;;;"936738679866908673";https://twitter.com/fanquake/status/936738679866908673
fanquake;2017-12-01 02:44;0;0;"Is there a fibre internet connection?";;;;"936546421183889408";https://twitter.com/fanquake/status/936546421183889408
fanquake;2017-11-30 18:48;0;2;"Guess that means no droning either";;;;"936426738657009664";https://twitter.com/fanquake/status/936426738657009664
fanquake;2017-11-27 17:51;0;0;"What's causing the drop in yield on the end of the right hand runs? Change in soil type?";;;;"935325214421823493";https://twitter.com/fanquake/status/935325214421823493
fanquake;2017-11-27 03:12;0;1;"Hence > 8 or 9 places. What does your maths say about 10 decimals?";;;;"935103965359828992";https://twitter.com/fanquake/status/935103965359828992
fanquake;2017-11-27 03:07;0;1;"Absolutely. Any RTK grade steering system should be using as many decimals as possible up to that point. It’s just past that your adding noise.";;;;"935102813360734208";https://twitter.com/fanquake/status/935102813360734208
fanquake;2017-11-27 02:53;1;3;"If they are measuring using more than 8 or 9 decimal places they aren’t really adding more accuracy. At that point you are measuring at an atom-like level. Not much GPS gear can measure that, or steering systems drive to it.";;;;"935099351931568129";https://twitter.com/fanquake/status/935099351931568129
fanquake;2017-11-25 21:08;1;9;"A paddock next door to ours. Tramlines run North/South, but it looks like it was seeded at an angle this year to help with trash flow. Would be interesting to see the yield maps. 10m Sentinel imagery inside @hectareAg 's iPad app. pic.twitter.com/xhk7cmoNWY";;@hectareAg;;"934650168984481794";https://twitter.com/fanquake/status/934650168984481794
fanquake;2017-11-21 19:37;0;0;"Yep, drawing over Apple or Google Maps? How recent is the imagery like for your place?";;;;"933177627233239042";https://twitter.com/fanquake/status/933177627233239042
fanquake;2017-11-21 18:10;5;25;"If you've ever wanted an easy way to draw on a map, and text, WhatsApp or email the result to someone, the latest version of @hectareAg 's app can do just that. pic.twitter.com/P3960fT9dr";;@hectareAg;;"933155650258984960";https://twitter.com/fanquake/status/933155650258984960
fanquake;2017-11-21 01:39;0;1;"@MarkwandelMark might have a few ideas";;@MarkwandelMark;;"932906347124760578";https://twitter.com/fanquake/status/932906347124760578
fanquake;2017-11-20 21:36;0;0;"What’s the chaser bin setup? Running on trams?";;;;"932845077222715392";https://twitter.com/fanquake/status/932845077222715392
fanquake;2017-11-20 17:01;3;24;"Spent the last few days making @hectareAg 's iOS app talk to the @DAF_WA Weather Station and Rain Radar services. More info about both here: https://www. agric.wa.gov.au/dafwa-web-apis pic.twitter.com/OmKESwx84E";;@hectareAg @DAF_WA;;"932775894921371648";https://twitter.com/fanquake/status/932775894921371648
fanquake;2017-11-16 14:27;0;3;"Any viewers would also need to have consumed at least 1x Red Bull.";;;;"931287751000973313";https://twitter.com/fanquake/status/931287751000973313
fanquake;2017-11-14 15:56;0;0;"@peterdnewman";;@peterdnewman;;"930585140497063936";https://twitter.com/fanquake/status/930585140497063936
fanquake;2017-11-13 01:52;0;0;"What depth is the moisture at? How far are the roots getting down?";;;;"930010357963243521";https://twitter.com/fanquake/status/930010357963243521
fanquake;2017-11-11 23:33;0;1;"Would like to hear your thoughts on pricing?";;;;"929613108439498752";https://twitter.com/fanquake/status/929613108439498752
fanquake;2017-11-09 18:44;0;7;"“Redbull addicted, motorbike riding steak farmer. Bring the rain on crop tours. Really need to build some sheds”";;;;"928815607407026176";https://twitter.com/fanquake/status/928815607407026176
fanquake;2017-11-08 16:51;4;13;"Have an @emlidtech RTK GPS unit streaming position data into the @hectareAg app on an iPad. Added a basic VR map to show rate change as we wander around this "paddock". pic.twitter.com/EaueT3bJ2G";;@emlidtech @hectareAg;;"928424671132839936";https://twitter.com/fanquake/status/928424671132839936
fanquake;2017-11-08 16:36;0;2;"Didn't know @leighjbryan was over at your place Paul? #redbull";;@leighjbryan;#redbull;"928420947589185536";https://twitter.com/fanquake/status/928420947589185536
fanquake;2017-11-07 18:34;2;11;"You can find him on Twitter @rohan_nookafarm https:// twitter.com/GRDCWest/statu s/928080892387577857 …";;@rohan_nookafarm;;"928088223322030080";https://twitter.com/fanquake/status/928088223322030080
fanquake;2017-11-04 01:46;0;0;"Going to use these maps to create some variable rate prescriptions for liming/seeding?";;;;"926732421361385472";https://twitter.com/fanquake/status/926732421361385472
fanquake;2017-11-03 03:55;0;1;"Plan is to use it for anything that requires RTK. Will use it for VRT via iPad/tablet. Soil sampling, sharing coverage between machines etc.";;;;"926402564760911872";https://twitter.com/fanquake/status/926402564760911872
fanquake;2017-11-03 03:25;0;0;"How will you be using that? Is it replacing multiple smaller bins?";;;;"926394846360756224";https://twitter.com/fanquake/status/926394846360756224
fanquake;2017-11-02 22:04;0;4;"Agree. Prices should also continue to fall as more devices become available.";;;;"926314017278300160";https://twitter.com/fanquake/status/926314017278300160
fanquake;2017-11-02 22:03;0;2;"Working out if it can be used as a drop in replacement for existing RTK systems + Getting it talking to @hectareAg 's app for VR applications";;@hectareAg;;"926313811870670848";https://twitter.com/fanquake/status/926313811870670848
fanquake;2017-11-02 20:40;11;57;"Testing the @emlidtech RTK GPS. Sub 30mm accuracy. Claims ~19km range between units. Less than $2500 total. Paddock & machine trials soon. pic.twitter.com/fEHlS8KusA";;@emlidtech;;"926292976330051584";https://twitter.com/fanquake/status/926292976330051584
fanquake;2017-11-02 20:10;0;1;"Put some in next to your corn hey?";;;;"926285401958043649";https://twitter.com/fanquake/status/926285401958043649
fanquake;2017-11-01 15:01;0;0;"What are you using to mark out the trials?";;;;"925845369937838080";https://twitter.com/fanquake/status/925845369937838080
fanquake;2017-11-01 02:25;0;1;"Are you able to map the sprays to go back and check accuracy?";;;;"925654905888546823";https://twitter.com/fanquake/status/925654905888546823
fanquake;2017-10-26 21:40;0;10;"If all his followers chipped in $5/yr you'd also end up with a good research fund.";;;;"923771325117636608";https://twitter.com/fanquake/status/923771325117636608
fanquake;2017-10-26 18:32;0;3;"We did the same on our 1820 bar. pic.twitter.com/cVnVSKES0b";;;;"923723953763258368";https://twitter.com/fanquake/status/923723953763258368
fanquake;2017-10-25 06:23;0;0;"What sort of map does it produce? What depth can it "measure" to? Can it be built to fit tramlines? What's your avg ha/hr coverage?";;;;"923178101466570752";https://twitter.com/fanquake/status/923178101466570752
fanquake;2017-10-24 18:00;0;0;"What are you using Trello for? General farm/employee management?";;;;"922991166357770241";https://twitter.com/fanquake/status/922991166357770241
fanquake;2017-10-24 00:29;0;0;"@groupNAG @bencrippsC97";;@groupNAG @bencrippsC97;;"922726785392951298";https://twitter.com/fanquake/status/922726785392951298
fanquake;2017-10-20 19:55;0;1;"What up/down speeds are you seeing on devices? How much bandwidth/month? Hooked up anything on the farm yet? tanks/soil probes/cameras etc.";;;;"921570547527327745";https://twitter.com/fanquake/status/921570547527327745
fanquake;2017-10-18 22:25;0;0;"2/2 water holding capacity. Will link to a few papers when I get a chance.";;;;"920883685716459520";https://twitter.com/fanquake/status/920883685716459520
fanquake;2017-10-18 22:25;0;1;"1/2 Deep rip = Increased rooting depth. In a dry finish, access to (deep) subsoil moisture is crucial. CTF can also improve overall soil";;;;"920883545169469440";https://twitter.com/fanquake/status/920883545169469440
fanquake;2017-10-18 00:46;0;4;"What will it take to *prove* the Terminator? An on farm demo (own harvester?) Seeing it at a field day? Seeing one on the neighbours place?";;;;"920556683872440320";https://twitter.com/fanquake/status/920556683872440320
fanquake;2017-10-15 20:07;0;1;"Imagery is from DigitalGlobe.";;;;"919761622998048770";https://twitter.com/fanquake/status/919761622998048770
fanquake;2017-10-15 20:02;0;1;"A chopper is being used to spread trash. This video is a different paddock and crop, but same harvester. pic.twitter.com/CEakzdNqkj";;;;"919760536224481281";https://twitter.com/fanquake/status/919760536224481281
fanquake;2017-10-14 17:12;6;53;"Harvest 2016, Northern block. Some CTF vs not-as-CTF traffic. Satellite imagery of this quality will soon be normal, an available every day. pic.twitter.com/Sp81kUcFTF";;;;"919355316495511552";https://twitter.com/fanquake/status/919355316495511552
fanquake;2017-10-12 03:10;0;1;"Hey mate, could you follow so I can message you? Cheers.";;;;"918418684850221056";https://twitter.com/fanquake/status/918418684850221056
fanquake;2017-10-04 23:18;0;1;"Seems like everyone is in Perth at the moment.";;;;"915823436487835648";https://twitter.com/fanquake/status/915823436487835648
fanquake;2017-10-02 00:25;2;3;"https:// twitter.com/grassrootsag/s tatus/802835150295814145 …";;;;"914753168004624384";https://twitter.com/fanquake/status/914753168004624384
fanquake;2017-09-27 22:47;1;0;"Would you be creating the maps yourself, or outsourcing to an agronomist/consultant?";;;;"913278874057707520";https://twitter.com/fanquake/status/913278874057707520
fanquake;2017-09-27 18:27;0;0;"What technology will you have to buy?";;;;"913213645428998145";https://twitter.com/fanquake/status/913213645428998145
fanquake;2017-09-25 21:50;3;15;"Really busy past few weeks. Working on tablet based coverage maps & machine control. Integration with @hectareAg to make map transfer easy. pic.twitter.com/PshHWBaIWv";;@hectareAg;;"912539812502036480";https://twitter.com/fanquake/status/912539812502036480
fanquake;2017-09-24 05:46;0;0;"Yep, want to guarantee lime spread to 9m, and be able to operate in strong head/cross winds. pic.twitter.com/YrvhPPdD3y";;;;"911934765791567872";https://twitter.com/fanquake/status/911934765791567872
fanquake;2017-09-23 04:40;1;10;"These are ours. Not that fancy, don't fold or anything, but cheap to make, easy to repair, and in there 4th year of use. pic.twitter.com/zC3igcK4le";;;;"911555889949057024";https://twitter.com/fanquake/status/911555889949057024
fanquake;2017-09-22 16:54;2;4;"https://www. swiftnav.com/duro is also similar.";;;;"911378088847478784";https://twitter.com/fanquake/status/911378088847478784
fanquake;2017-09-18 03:06;0;0;"What do they pull it with?";;;;"909720165952118784";https://twitter.com/fanquake/status/909720165952118784
fanquake;2017-09-14 17:22;0;1;"How many workers will you be housing at peak times?";;;;"908486235991113728";https://twitter.com/fanquake/status/908486235991113728
fanquake;2017-09-06 07:06;0;0;"What's your outlook for the next 15 years?";;;;"905432073627877376";https://twitter.com/fanquake/status/905432073627877376
fanquake;2017-09-05 05:09;0;0;"What bar is that?";;;;"905040207736537088";https://twitter.com/fanquake/status/905040207736537088
fanquake;2017-08-31 23:27;0;0;"What's your summary?";;;;"903504503189553152";https://twitter.com/fanquake/status/903504503189553152
fanquake;2017-08-30 19:48;0;0;"Ever used some sort of crop divider on that, or damage negligible?";;;;"903087028413145088";https://twitter.com/fanquake/status/903087028413145088
fanquake;2017-08-27 01:27;0;0;"You end up doing any ripping this year? What row width is that?";;;;"901722797520457728";https://twitter.com/fanquake/status/901722797520457728
fanquake;2017-08-26 17:28;0;2;"Improved floatation as well. Can send you some more photos if you want.";;;;"901602219350417408";https://twitter.com/fanquake/status/901602219350417408
fanquake;2017-08-25 21:59;0;1;"So you weren't seeing any benefits machinery wise from being on the tram lines? Should be seeing less engine load, fuel usage etc.";;;;"901308169523142656";https://twitter.com/fanquake/status/901308169523142656
fanquake;2017-08-25 19:49;0;0;"Fuel savings from being on tramlines. Also potential to downsize tractors, and still pull same bar, or pull bigger bar with same machine.";;;;"901275334607118336";https://twitter.com/fanquake/status/901275334607118336
fanquake;2017-08-25 19:18;0;0;"Fuel savings as a +? The amount of passes your doing this should be significant. For ex what is a >20% pdk fuel reduction worth to business?";;;;"901267695752028160";https://twitter.com/fanquake/status/901267695752028160
fanquake;2017-08-24 22:47;0;0;"How shallow is that hardpan?";;;;"900957678205140994";https://twitter.com/fanquake/status/900957678205140994
fanquake;2017-08-24 16:44;0;0;"Any variable rate in there?";;;;"900866510066827264";https://twitter.com/fanquake/status/900866510066827264
fanquake;2017-08-22 23:24;2;22;"Day 2 of #CTF17 . Crop tour and machinery inspection at @WaddiPark . pic.twitter.com/XIwa6igION";;@WaddiPark;#CTF17;"900242339171516416";https://twitter.com/fanquake/status/900242339171516416
fanquake;2017-08-20 19:32;6;19;"Looking forward to the CTF conference tomorrow and tours during the week. If you'd like talk about @hectareAg find me for a chat. https:// twitter.com/hectareAg/stat us/870447937020600320 …";;@hectareAg;;"899459222525497345";https://twitter.com/fanquake/status/899459222525497345
fanquake;2017-08-18 04:55;0;1;"All of that happens without farmer data. How much would it be enhanced by it? Especially when farmer data is varying quality & availability.";;;;"898513677950701568";https://twitter.com/fanquake/status/898513677950701568
fanquake;2017-08-18 01:38;0;3;"What do you think is the worse case scenario, if for example, any corp has access to all your farms unprocessed data, historical & future?";;;;"898464095996788737";https://twitter.com/fanquake/status/898464095996788737
fanquake;2017-08-17 15:24;0;0;"What images/bands are you capturing? Processing it out in the paddock?";;;;"898309658032484352";https://twitter.com/fanquake/status/898309658032484352
fanquake;2017-08-10 03:50;0;1;"Getting crowded down there. pic.twitter.com/uNKFmHflK2";;;;"895598099988480004";https://twitter.com/fanquake/status/895598099988480004
fanquake;2017-08-10 01:05;3;16;"Sentinel 2 satellite imagery is now available in @hectareAg , and will become the new base map for most applications. pic.twitter.com/Xx7dTahs5n";;@hectareAg;;"895556768574480384";https://twitter.com/fanquake/status/895556768574480384
fanquake;2017-08-07 23:23;0;0;"Lots of moisture available at the surface, or are the roots spreading laterally at depth?";;;;"894806169490866176";https://twitter.com/fanquake/status/894806169490866176
fanquake;2017-08-07 22:48;0;0;"Would/will you expose the data as a subscription service?";;;;"894797477815005184";https://twitter.com/fanquake/status/894797477815005184
fanquake;2017-08-06 05:48;0;2;"Interested to know which method your using to extract weeds, and image quality required. Is Twitter the best place for updates?";;;;"894178472146358272";https://twitter.com/fanquake/status/894178472146358272
fanquake;2017-08-04 22:00;0;1;"What is the current difference in available soil moisture?";;;;"893698155878924288";https://twitter.com/fanquake/status/893698155878924288
fanquake;2017-08-03 20:32;1;24;"Day 4. Last farm visit at @rmott3 's. pic.twitter.com/MowHhFgVej";;@rmott3;;"893313615641559040";https://twitter.com/fanquake/status/893313615641559040
fanquake;2017-08-02 19:08;2;25;"Day 3. Spent the morning at @leighjbryan 's pic.twitter.com/OZo6isOZFb";;@leighjbryan;;"892930117411905536";https://twitter.com/fanquake/status/892930117411905536
fanquake;2017-08-02 14:27;0;1;"Yea mate. Will be in Swan Hill tonight if your still around somewhere. Welcome to join us.";;;;"892859472665653248";https://twitter.com/fanquake/status/892859472665653248
fanquake;2017-08-02 01:11;3;31;"Day 2. Speed machinery field day. Heading to Swan Hill for the night. pic.twitter.com/t19xOydEaJ";;;;"892659048310374400";https://twitter.com/fanquake/status/892659048310374400
fanquake;2017-07-31 23:45;2;54;"Day 1. Spent the morning at @RuwoldtRobert 's. pic.twitter.com/fyuzkdFTbJ";;@RuwoldtRobert;;"892275180898099201";https://twitter.com/fanquake/status/892275180898099201
fanquake;2017-07-28 02:25;0;1;"*cab";;;;"890865754773397504";https://twitter.com/fanquake/status/890865754773397504
fanquake;2017-07-26 20:59;1;3;"Yea. You could use it in any machine you'd like to, because at the moment it's just a tablet/phone sitting in the cab.";;;;"890421482802757633";https://twitter.com/fanquake/status/890421482802757633
fanquake;2017-07-26 20:03;0;2;"Unfortunately it's not too exciting pic.twitter.com/JBJYNUoqpW";;;;"890407241924268033";https://twitter.com/fanquake/status/890407241924268033
fanquake;2017-07-26 19:40;2;4;"Hopefully we'll have something that looks more like this in the future. pic.twitter.com/KtKHRMHP1H";;;;"890401509262802945";https://twitter.com/fanquake/status/890401509262802945
fanquake;2017-07-26 18:49;6;25;"Testing realtime, shared coverage maps for @hectareAg . Using an iPhone SE and a $98 Android tablet. Still rough, but the basics are working. pic.twitter.com/avJUTnPnYJ";;@hectareAg;;"890388730149654529";https://twitter.com/fanquake/status/890388730149654529
fanquake;2017-07-22 16:48;0;0;"Even with lowish yield correlation, could you use the data to create other types of maps? We have considered swathing "target" maps before.";;;;"888908618703151108";https://twitter.com/fanquake/status/888908618703151108
fanquake;2017-07-22 16:35;0;1;"Fair call. I'm not so interested in the raw yields values, just the spread of the graph.";;;;"888905250286915584";https://twitter.com/fanquake/status/888905250286915584
fanquake;2017-07-22 07:07;0;0;"Maybe they stem from the lack of numbers on either axis.";;;;"888762468582936580";https://twitter.com/fanquake/status/888762468582936580
fanquake;2017-07-18 15:40;0;0;"I guess that's another thing to factor into how you seed a paddock so you've got the right fill level in the right areas?";;;;"887441962852261888";https://twitter.com/fanquake/status/887441962852261888
fanquake;2017-07-18 05:20;0;1;"Haha";;;;"887285914967212032";https://twitter.com/fanquake/status/887285914967212032
fanquake;2017-07-18 02:59;0;0;"Fair enough. Was comparing it to some of the imagery in @hectareAg , but can be hard to know what's newer when I don't know the area. pic.twitter.com/Sblqy1dbWv";;@hectareAg;;"887250490538442756";https://twitter.com/fanquake/status/887250490538442756
fanquake;2017-07-18 02:48;0;0;"Yea the imagery looks like it's pretty high quality. Is it fairly regularly updated as well?";;;;"887247769001316352";https://twitter.com/fanquake/status/887247769001316352
fanquake;2017-07-18 02:35;0;0;"When you say sixmaps, do you mean this https:// maps.six.nsw.gov.au / ?";;;;"887244544189751296";https://twitter.com/fanquake/status/887244544189751296
fanquake;2017-07-17 23:21;0;0;"What data have you got to work it out? Three paddock boundaries and 3 A/B lines, or a single A/B across the whole lot?";;;;"887195617528659968";https://twitter.com/fanquake/status/887195617528659968
fanquake;2017-07-17 08:28;0;0;"However you would/should be able to sort that out in a single year, and try and establish constant directions.";;;;"886970978785386497";https://twitter.com/fanquake/status/886970978785386497
fanquake;2017-07-17 08:28;0;1;"It could be that simple, but there are edge cases that would require knowing prev runs. i.e travelling opp directions down the same runline. pic.twitter.com/lngWB7wulG";;;;"886970845574217728";https://twitter.com/fanquake/status/886970845574217728
fanquake;2017-07-16 04:29;0;0;"Yes, it will be run on any tablet in the cab. Interfaced with machine/implement/GPS where possible. Otherwise have other options for RTK GPS";;;;"886548287406264321";https://twitter.com/fanquake/status/886548287406264321
fanquake;2017-07-16 01:49;5;28;"Building look ahead/turning dir into @hectareAg . Plan an operation based on the previous. i.e spray in reverse direction for double knock pic.twitter.com/ZfGPwWgTo3";;@hectareAg;;"886508105483165700";https://twitter.com/fanquake/status/886508105483165700
fanquake;2017-07-16 01:33;1;5;"Sneak up North to Canada and checkout the @SeeDotRun Demo.";;@SeeDotRun;;"886504158177632256";https://twitter.com/fanquake/status/886504158177632256
fanquake;2017-07-15 17:14;0;4;"Does that mean some components will be open source? Or what will the "cost" of building on / accessing the platform be?";;;;"886378372900814849";https://twitter.com/fanquake/status/886378372900814849
fanquake;2017-07-14 02:34;0;0;"Swapped for Coffee?";;;;"885794538102468609";https://twitter.com/fanquake/status/885794538102468609
